ssp,indiv,Label,Area,Circ.,%Area,AR,Round
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 004-1.tif,2138.079,0.853,100,1.321,0.757
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 004-1.tif,1039.733,0.928,100,1.031,0.97
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 004-1.tif,914.014,0.663,100,2.466,0.406
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 004-1.tif,1171.399,0.865,100,1.396,0.716
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 004-1.tif,1775.362,0.843,99.952,1.488,0.672
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 004-1.tif,341.481,0.878,100,1.469,0.681
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 004-1.tif,1857.759,0.857,100,1.197,0.835
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 004-1.tif,1536.665,0.866,99.889,1.281,0.78
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 004-1.tif,1856.909,0.859,99.131,1.315,0.761
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 004-1.tif,2629.064,0.381,100,2.45,0.408
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 004-1.tif,519.867,0.829,100,1.69,0.592
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 004-1.tif,771.305,0.869,100,1.46,0.685
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 004-1.tif,2261.25,0.886,99.887,1.19,0.84
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 004-1.tif,2076.069,0.742,99.877,2.041,0.49
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 004-1.tif,2125.337,0.857,99.84,1.138,0.879
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 004-1.tif,1656.438,0.735,100,1.945,0.514
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 004-1.tif,1287.774,0.759,100,1.395,0.717
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 004-1.tif,238.697,0.63,100,2.751,0.363
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,1531.568,0.816,100,1.37,0.73
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,600.565,0.743,100,1.642,0.609
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,645.586,0.579,100,3.008,0.332
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,559.791,0.662,100,2.132,0.469
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,1441.526,0.763,100,1.879,0.532
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,1118.733,0.626,100,1.491,0.671
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,868.143,0.832,100,1.592,0.628
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,4464.737,0.521,99.791,1.893,0.528
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,1695.513,0.681,100,2.343,0.427
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,1295.419,0.873,100,1.244,0.804
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,558.092,0.786,100,1.679,0.596
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,1477.203,0.684,100,2.531,0.395
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,1098.346,0.895,100,1.231,0.812
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,2277.39,0.646,100,2.589,0.386
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,451.91,0.809,100,1.638,0.611
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,1181.592,0.883,99.784,1.277,0.783
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,486.738,0.854,100,1.21,0.826
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,1681.921,0.89,100,1.279,0.782
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,771.305,0.728,100,2.148,0.466
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,3966.107,0.396,99.829,2.272,0.44
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,1190.936,0.897,100,1.251,0.799
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,1397.354,0.885,99.939,1.146,0.872
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,1897.683,0.779,99.955,1.544,0.648
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,2313.067,0.825,100,1.138,0.879
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,503.727,0.753,100,2.23,0.448
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,2000.467,0.821,99.915,1.115,0.897
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,449.362,0.883,100,1.159,0.863
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,2286.734,0.799,99.963,1.7,0.588
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,1329.398,0.749,100,1.814,0.551
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,574.232,0.602,100,2.462,0.406
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,1960.543,0.82,100,1.141,0.876
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,1083.055,0.767,100,1.687,0.593
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,1437.278,0.766,99.586,2.078,0.481
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,2302.873,0.773,100,1.529,0.654
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,1355.731,0.737,100,1.881,0.532
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,1547.708,0.78,100,1.934,0.517
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,2028.499,0.709,100,2.201,0.454
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,1730.34,0.91,100,1.131,0.884
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,1963.941,0.818,99.87,1.581,0.632
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,694.854,0.445,100,3.465,0.289
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 005-1.tif,1729.491,0.851,99.951,1.131,0.884
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,2228.121,0.785,100,1.646,0.608
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1319.204,0.794,100,1.389,0.72
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,2093.907,0.729,99.432,1.908,0.524
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1561.299,0.872,100,1.172,0.853
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1258.043,0.879,99.932,1.243,0.804
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,724.585,0.84,99.883,1.339,0.747
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,914.014,0.838,99.907,1.113,0.899
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,586.124,0.82,100,1.522,0.657
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,419.631,0.849,100,1.415,0.707
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1010.002,0.867,99.243,1.485,0.674
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1599.524,0.814,99.947,1.262,0.792
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,662.575,0.67,100,1.877,0.533
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,2591.688,0.89,100,1.136,0.88
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,790.843,0.881,100,1.085,0.921
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,272.675,0.738,100,1.36,0.735
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1907.877,0.473,99.599,1.073,0.932
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,612.457,0.69,100,1.708,0.586
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,944.594,0.757,100,1.724,0.58
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,326.191,0.679,100,2.313,0.432
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1734.588,0.891,99.755,1.126,0.888
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,400.093,0.753,100,2.084,0.48
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1232.56,0.662,100,2.493,0.401
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,739.026,0.752,100,2.03,0.493
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1111.088,0.702,100,2.269,0.441
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,788.295,0.878,100,1.035,0.966
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1568.944,0.803,99.729,1.753,0.57
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,495.232,0.805,100,1.624,0.616
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,2132.982,0.859,100,1.259,0.794
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,453.609,0.875,100,1.469,0.681
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,435.771,0.78,100,1.57,0.637
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,575.931,0.757,99.705,1.769,0.565
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,772.155,0.861,99.45,1.422,0.703
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,714.392,0.891,100,1.247,0.802
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,2062.477,0.778,99.876,1.748,0.572
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,939.498,0.886,100,1.109,0.902
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1326,0.675,100,2.527,0.396
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,936.949,0.794,100,1.611,0.621
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,644.737,0.871,99.473,1.452,0.689
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,833.316,0.898,100,1.338,0.748
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1252.097,0.613,98.236,2.93,0.341
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,518.168,0.789,99.836,1.826,0.548
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1705.706,0.804,100,1.083,0.924
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1579.987,0.887,100,1.217,0.822
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,2143.176,0.769,99.921,1.654,0.605
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1055.023,0.746,99.919,2.079,0.481
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,479.093,0.901,100,1.266,0.79
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1252.097,0.787,99.864,1.297,0.771
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,572.533,0.541,99.555,3.426,0.292
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,357.621,0.9,100,1.287,0.777
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,601.414,0.88,100,1.163,0.86
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1262.291,0.762,100,1.874,0.534
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1218.119,0.889,100,1.195,0.837
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1835.673,0.793,100,1.37,0.73
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,502.878,0.806,100,1.466,0.682
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,988.766,0.864,100,1.329,0.752
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1425.386,0.821,100,1.451,0.689
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,345.728,0.795,100,1.809,0.553
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1226.613,0.861,100,1.316,0.76
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1077.109,0.87,100,1.434,0.697
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,403.491,0.884,99.789,1.338,0.748
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1623.309,0.783,99.215,1.725,0.58
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,396.696,0.842,100,1.576,0.634
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,743.273,0.888,100,1.344,0.744
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1478.052,0.849,99.943,1.305,0.766
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1231.71,0.89,99.931,1.086,0.921
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,329.589,0.595,100,3.142,0.318
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,982.82,0.737,100,1.331,0.751
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1927.414,0.804,100,1.438,0.695
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1679.373,0.863,100,1.068,0.936
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1709.104,0.755,100,1.927,0.519
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,372.061,0.832,100,1.699,0.589
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1342.989,0.878,98.672,1.059,0.945
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1399.053,0.787,99.939,1.161,0.861
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1800.845,0.854,99.858,1.238,0.808
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1608.019,0.742,100,1.711,0.585
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,1357.43,0.781,98.999,1.114,0.897
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,461.254,0.873,100,1.409,0.71
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,742.424,0.76,100,1.855,0.539
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 006-1.tif,651.532,0.545,100,2.755,0.363
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 007-1.tif,2006.413,0.742,98.349,1.797,0.557
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 007-1.tif,1344.688,0.738,99.874,1.581,0.633
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 007-1.tif,1153.56,0.845,100,1.183,0.846
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 007-1.tif,2232.368,0.835,99.467,1.489,0.672
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 007-1.tif,2468.517,0.493,100,2.633,0.38
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 007-1.tif,3012.168,0.9,100,1.168,0.856
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 007-1.tif,1160.356,0.756,99.78,1.726,0.579
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 007-1.tif,2416.7,0.812,99.895,1.39,0.719
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 007-1.tif,1049.077,0.798,100,1.505,0.664
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 007-1.tif,956.487,0.699,94.849,2.378,0.42
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 007-1.tif,586.124,0.866,100,1.474,0.678
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 007-1.tif,1011.701,0.797,100,1.694,0.59
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 007-1.tif,1124.679,0.844,100,1.291,0.775
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 007-1.tif,1482.299,0.817,100,1.609,0.622
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 007-1.tif,830.767,0.879,100,1.223,0.818
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 007-1.tif,1560.449,0.801,100,1.634,0.612
Phoradendron perrotettii,Phoradendron perrotettii 1,Phoradendeon perrotettii 1 - GC4841 x10 007-1.tif,2946.76,0.856,99.712,1.277,0.783
