ssp,indiv,Label,Area,Circ.,%Area,AR,Round,Solidity
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 006-1.tif,378.789,0.773,100,1.502,0.666,0.929
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 006-1.tif,760.07,0.833,100,1.098,0.911,0.943
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 006-1.tif,1491.482,0.816,100,1.239,0.807,0.957
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 006-1.tif,212.654,0.829,100,1.225,0.816,0.929
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 006-1.tif,230.928,0.877,99.82,1.034,0.967,0.946
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 006-1.tif,556.139,0.743,100,1.767,0.566,0.937
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 006-1.tif,458.95,0.883,100,1.161,0.861,0.953
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 006-1.tif,140.8,0.622,100,2.453,0.408,0.911
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 006-1.tif,804.512,0.762,100,1.381,0.724,0.957
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 006-1.tif,1482.345,0.707,100,1.879,0.532,0.955
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 006-1.tif,978.123,0.797,100,1.394,0.717,0.952
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 006-1.tif,966.078,0.751,100,1.374,0.728,0.949
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 006-1.tif,313.996,0.638,100,2.187,0.457,0.919
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 006-1.tif,890.487,0.864,100,1.308,0.764,0.963
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 006-1.tif,864.736,0.813,100,1.341,0.746,0.958
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 006-1.tif,378.374,0.786,100,1.094,0.914,0.927
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 006-1.tif,846.045,0.832,100,1.395,0.717,0.966
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 006-1.tif,1427.935,0.855,100,1.113,0.898,0.964
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 006-1.tif,166.966,0.584,100,3.084,0.324,0.904
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 006-1.tif,755.917,0.844,100,1.44,0.694,0.966
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,421.984,0.855,100,1.036,0.965,0.947
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,680.741,0.799,100,1.523,0.657,0.946
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,1355.666,0.767,99.969,1.574,0.635,0.945
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,815.31,0.82,100,1.723,0.581,0.97
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,1095.664,0.87,100,1.355,0.738,0.973
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,166.136,0.52,100,3.412,0.293,0.886
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,905.439,0.774,100,1.353,0.739,0.932
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,1664.263,0.801,99.975,1.04,0.962,0.955
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,1245.601,0.822,100,1.285,0.778,0.958
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,314.412,0.783,100,1.47,0.68,0.927
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,1699.567,0.821,100,1.084,0.922,0.948
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,735.565,0.821,100,1.064,0.94,0.939
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,453.965,0.826,100,1.283,0.779,0.931
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,343.901,0.868,100,1.564,0.639,0.964
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,982.277,0.854,100,1.102,0.908,0.959
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,673.264,0.893,100,1.034,0.967,0.966
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,1211.128,0.844,100,1.075,0.93,0.964
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,326.872,0.769,100,1.133,0.883,0.927
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,414.924,0.574,100,2.936,0.341,0.908
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,644.606,0.667,100,2.21,0.452,0.936
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,590.612,0.837,100,1.473,0.679,0.955
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,1309.148,0.82,100,1.101,0.908,0.95
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,1486.498,0.85,100,1.187,0.842,0.965
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,741.795,0.789,100,1.435,0.697,0.935
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,1519.725,0.772,100,1.299,0.77,0.937
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,743.872,0.762,100,1.16,0.862,0.926
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,639.207,0.769,100,1.257,0.796,0.934
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,753.425,0.776,99.945,1.379,0.725,0.96
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,1216.528,0.85,99.932,1.462,0.684,0.972
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,886.749,0.858,99.953,1.259,0.794,0.965
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,116.295,0.666,100,2.125,0.471,0.887
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,255.849,0.864,100,1.458,0.686,0.958
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,647.513,0.725,100,1.807,0.553,0.945
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,791.221,0.741,100,1.695,0.59,0.948
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,675.756,0.783,100,1.528,0.655,0.944
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,322.303,0.654,100,2.265,0.441,0.928
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,180.257,0.61,100,2.876,0.348,0.906
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,653.328,0.84,100,1.301,0.768,0.957
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,1019.242,0.743,100,1.176,0.85,0.924
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,620.932,0.827,100,1.09,0.917,0.945
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,1729.471,0.867,99.736,1.104,0.906,0.966
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,250.034,0.805,100,1.369,0.731,0.93
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,741.38,0.747,100,1.647,0.607,0.929
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,697.769,0.726,100,1.519,0.658,0.929
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,939.912,0.845,100,1.211,0.826,0.953
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,567.768,0.745,100,1.814,0.551,0.951
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,757.994,0.902,100,1.246,0.802,0.973
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,988.507,0.824,99.958,1.152,0.868,0.953
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,457.288,0.775,100,1.361,0.735,0.931
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,147.03,0.476,100,2.702,0.37,0.861
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,194.379,0.766,100,1.831,0.546,0.932
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,946.973,0.88,100,1.319,0.758,0.972
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,863.49,0.803,100,1.217,0.822,0.938
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,325.21,0.919,100,1.042,0.96,0.963
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,513.359,0.774,100,1.48,0.676,0.924
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,228.436,0.729,100,2.002,0.499,0.916
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,199.778,0.923,100,1.233,0.811,0.952
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,196.04,0.636,100,2.343,0.427,0.856
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,641.283,0.832,100,1.013,0.987,0.934
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,455.627,0.765,100,1.261,0.793,0.924
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,615.948,0.775,100,1.475,0.678,0.941
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,261.664,0.781,99.683,1.644,0.608,0.937
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,601.411,0.766,100,1.403,0.713,0.918
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,993.075,0.799,100,1.244,0.804,0.952
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,470.994,0.868,100,1.392,0.718,0.959
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,265.817,0.738,100,1.958,0.511,0.936
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,131.247,0.84,100,1.494,0.67,0.915
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,296.967,0.718,100,1.915,0.522,0.927
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,547.832,0.775,100,1.503,0.665,0.93
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,624.254,0.686,100,1.624,0.616,0.905
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,369.236,0.772,100,1.474,0.678,0.94
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,1434.581,0.851,100,1.167,0.857,0.959
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,544.509,0.71,100,1.333,0.75,0.898
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,429.045,0.864,100,1.371,0.729,0.96
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,648.759,0.878,99.68,1.267,0.789,0.968
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,1276.752,0.853,99.87,1.335,0.749,0.979
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,421.984,0.855,100,1.036,0.965,0.947
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,680.741,0.799,100,1.523,0.657,0.946
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,1355.666,0.767,99.969,1.574,0.635,0.945
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,815.31,0.82,100,1.723,0.581,0.97
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,1095.664,0.87,100,1.355,0.738,0.973
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,166.136,0.52,100,3.412,0.293,0.886
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,802.85,0.739,100,1.539,0.65,0.951
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,905.439,0.774,100,1.353,0.739,0.932
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,1664.263,0.801,99.975,1.04,0.962,0.955
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,1245.601,0.822,100,1.285,0.778,0.958
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,314.412,0.783,100,1.47,0.68,0.927
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,1699.567,0.821,100,1.084,0.922,0.948
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,735.565,0.821,100,1.064,0.94,0.939
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,453.965,0.826,100,1.283,0.779,0.931
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,343.901,0.868,100,1.564,0.639,0.964
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,982.277,0.854,100,1.102,0.908,0.959
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,673.264,0.893,100,1.034,0.967,0.966
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,1211.128,0.844,100,1.075,0.93,0.964
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,326.872,0.769,100,1.133,0.883,0.927
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,414.924,0.574,100,2.936,0.341,0.908
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,644.606,0.667,100,2.21,0.452,0.936
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,590.612,0.837,100,1.473,0.679,0.955
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,1309.148,0.82,100,1.101,0.908,0.95
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,1486.498,0.85,100,1.187,0.842,0.965
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,741.795,0.789,100,1.435,0.697,0.935
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,1519.725,0.772,100,1.299,0.77,0.937
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,743.872,0.762,100,1.16,0.862,0.926
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,639.207,0.769,100,1.257,0.796,0.934
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,753.425,0.776,99.945,1.379,0.725,0.96
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,1216.528,0.85,99.932,1.462,0.684,0.972
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,886.749,0.858,99.953,1.259,0.794,0.965
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,116.295,0.666,100,2.125,0.471,0.887
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,255.849,0.864,100,1.458,0.686,0.958
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,647.513,0.725,100,1.807,0.553,0.945
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,791.221,0.741,100,1.695,0.59,0.948
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,675.756,0.783,100,1.528,0.655,0.944
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,322.303,0.654,100,2.265,0.441,0.928
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,180.257,0.61,100,2.876,0.348,0.906
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,653.328,0.84,100,1.301,0.768,0.957
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,1019.242,0.743,100,1.176,0.85,0.924
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,620.932,0.827,100,1.09,0.917,0.945
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,1729.471,0.867,99.736,1.104,0.906,0.966
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,250.034,0.805,100,1.369,0.731,0.93
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,741.38,0.747,100,1.647,0.607,0.929
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,697.769,0.726,100,1.519,0.658,0.929
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,939.912,0.845,100,1.211,0.826,0.953
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,567.768,0.745,100,1.814,0.551,0.951
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,757.994,0.902,100,1.246,0.802,0.973
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,988.507,0.824,99.958,1.152,0.868,0.953
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,457.288,0.775,100,1.361,0.735,0.931
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,147.03,0.476,100,2.702,0.37,0.861
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,194.379,0.766,100,1.831,0.546,0.932
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,72.684,0.544,100,3.634,0.275,0.926
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,946.973,0.88,100,1.319,0.758,0.972
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,863.49,0.803,100,1.217,0.822,0.938
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,325.21,0.919,100,1.042,0.96,0.963
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,513.359,0.774,100,1.48,0.676,0.924
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,228.436,0.729,100,2.002,0.499,0.916
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,199.778,0.923,100,1.233,0.811,0.952
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,196.04,0.636,100,2.343,0.427,0.856
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,641.283,0.832,100,1.013,0.987,0.934
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,455.627,0.765,100,1.261,0.793,0.924
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,615.948,0.775,100,1.475,0.678,0.941
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,261.664,0.781,99.683,1.644,0.608,0.937
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,601.411,0.766,100,1.403,0.713,0.918
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,993.075,0.799,100,1.244,0.804,0.952
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,470.994,0.868,100,1.392,0.718,0.959
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,265.817,0.738,100,1.958,0.511,0.936
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,341.824,0.678,100,2.36,0.424,0.952
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,131.247,0.84,100,1.494,0.67,0.915
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,296.967,0.718,100,1.915,0.522,0.927
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,547.832,0.775,100,1.503,0.665,0.93
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,624.254,0.686,100,1.624,0.616,0.905
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,369.236,0.772,100,1.474,0.678,0.94
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,1434.581,0.851,100,1.167,0.857,0.959
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,544.509,0.71,100,1.333,0.75,0.898
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,429.045,0.864,100,1.371,0.729,0.96
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,648.759,0.878,99.68,1.267,0.789,0.968
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 008-1.tif,855.183,0.765,99.854,1.861,0.537,0.977
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,326.041,0.395,100,3.704,0.27,0.936
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,622.178,0.76,100,1.375,0.727,0.966
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,421.154,0.764,100,1.248,0.801,0.929
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,1011.766,0.865,100,1.138,0.878,0.965
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,495.084,0.831,100,1.139,0.878,0.956
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,87.221,0.58,100,3.203,0.312,0.896
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,753.425,0.833,100,1.076,0.929,0.948
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,932.021,0.809,100,1.223,0.818,0.968
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,116.71,0.474,100,4.216,0.237,0.892
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,862.244,0.83,100,1.026,0.974,0.951
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,180.257,0.552,100,2.786,0.359,0.948
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,553.647,0.755,100,1.694,0.59,0.928
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,799.112,0.827,100,1.491,0.671,0.966
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,356.361,0.773,100,1.389,0.72,0.926
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,624.254,0.839,100,1.295,0.772,0.956
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,128.34,0.637,100,2.045,0.489,0.907
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,308.597,0.699,100,1.6,0.625,0.919
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,773.776,0.673,100,2.043,0.489,0.912
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,268.309,0.783,100,1.723,0.58,0.946
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,721.028,0.823,99.827,1.5,0.667,0.95
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,1213.205,0.879,99.658,1.275,0.785,0.972
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,383.358,0.75,100,1.913,0.523,0.937
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,551.57,0.839,100,1.593,0.628,0.964
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,217.222,0.829,100,1.526,0.655,0.947
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,217.638,0.588,100,2.629,0.38,0.882
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,616.778,0.91,100,1.129,0.886,0.966
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,1573.719,0.825,100,1.486,0.673,0.967
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,1628.959,0.743,100,1.118,0.895,0.934
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,411.186,0.618,100,1.846,0.542,0.888
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,928.283,0.719,100,1.268,0.788,0.942
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,250.449,0.729,99.834,1.561,0.641,0.928
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,374.636,0.819,100,1.419,0.705,0.938
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,431.122,0.85,100,1.203,0.831,0.942
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,664.127,0.839,99.625,1.309,0.764,0.954
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,1291.289,0.843,100,1.069,0.936,0.964
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,225.944,0.656,100,2.232,0.448,0.895
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,811.572,0.836,100,1.264,0.791,0.959
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,99.681,0.757,100,1.931,0.518,0.907
Tapirira guianensis,2,Tapirira guianensis 2 - GC4841 x10 009-1.tif,54.825,0.719,100,2.171,0.461,0.895
