ssp,indiv,Label,Area,Circ.,X.Area,AR,Round,VesselDiameter,parasitism
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 008-1.tif,5256.198,0.821,100,1.606,0.623,131.382473077652,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 008-1.tif,2889.256,0.837,100,1.247,0.802,98.3525754009523,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 008-1.tif,4396.694,0.87,100,1.172,0.853,123.695170156316,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 008-1.tif,3001.653,0.8,100,1.901,0.526,98.006579370979,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 008-1.tif,3831.405,0.887,100,1.205,0.83,116.592559539621,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 008-1.tif,3692.562,0.778,100,1.557,0.642,107.197261830702,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 008-1.tif,2304.132,0.889,100,1.298,0.77,90.5179175191299,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 008-1.tif,965.289,0.413,100,3.339,0.3,39.9331620085362,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 008-1.tif,1302.479,0.545,100,3.152,0.317,53.2860602784631,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 008-1.tif,1031.405,0.556,100,2.739,0.365,47.8940990102121,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 008-1.tif,274.38,0.788,100,2.159,0.463,29.4082600641384,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,4142.149,0.848,100,1.17,0.854,118.533410513661,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,1834.711,0.853,100,1.546,0.647,79.1203762124524,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,2502.479,0.888,100,1.135,0.881,94.2804614328971,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,3262.81,0.806,100,1.167,0.857,102.56363605099,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,1963.636,0.688,100,2.12,0.472,73.5114023264418,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,2452.893,0.857,100,1.124,0.89,91.6979672839044,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,3864.463,0.758,100,1.088,0.919,108.245331612962,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,171.901,0.383,100,4.163,0.24,16.2281339654318,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,2323.967,0.884,100,1.24,0.806,90.6506884254058,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,4019.835,0.906,100,1.117,0.895,120.697481498165,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,4568.595,0.896,100,1.177,0.85,127.960323850794,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,257.851,0.78,100,1.979,0.505,28.3636231818151,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,2499.174,0.869,100,1.153,0.867,93.2047682471235,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,2717.355,0.854,100,1.097,0.911,96.3456521073992,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,204.959,0.696,100,2.075,0.482,23.8873576604864,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,1252.893,0.774,100,1.831,0.546,62.281271085295,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,320.661,0.817,100,2.046,0.489,32.3715947707245,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,3401.653,0.89,100,1.139,0.878,110.044921191303,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,413.223,0.741,100,1.659,0.603,34.9970423321743,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,386.777,0.88,100,1.654,0.604,36.8979002112586,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,1590.083,0.79,100,1.568,0.638,70.88485226055,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,1051.24,0.837,100,1.306,0.766,59.325808211941,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,6899.174,0.907,100,1.061,0.942,158.209365310654,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,4476.033,0.895,100,1.222,0.818,126.586721815521,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,2446.281,0.884,100,1.18,0.847,93.0056429255774,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,3441.322,0.816,100,1.258,0.795,105.983371374947,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,1312.397,0.804,100,1.506,0.664,64.9666741645284,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,1447.934,0.882,100,1.297,0.771,71.4724503007977,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,1173.554,0.655,100,2.258,0.443,55.4500809737912,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,3613.223,0.832,100,1.099,0.91,109.657677086468,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,4472.727,0.856,100,1.239,0.807,123.752241385762,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,1474.38,0.834,100,1.566,0.639,70.1322442247501,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,3616.529,0.806,100,1.266,0.79,107.980042118903,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,4280.992,0.889,100,1.163,0.86,123.3823632129,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,1527.273,0.892,100,1.045,0.957,73.8194423170482,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,1884.298,0.899,100,1.156,0.865,82.3160713834182,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,975.207,0.758,100,2.04,0.49,54.3767195038465,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,4333.884,0.817,100,1.191,0.839,119.008961477697,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,2856.198,0.817,100,1.106,0.904,96.6129135467925,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,4340.496,0.853,100,1.323,0.756,121.69540809743,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,1537.19,0.81,100,1.295,0.772,70.5726264212974,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,3963.636,0.486,100,1.563,0.64,87.7798859876225,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,1120.661,0.599,100,2.527,0.396,51.817986799952,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,3348.76,0.829,100,1.278,0.782,105.377835240624,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,2426.446,0.732,100,1.761,0.568,84.2889903130889,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,462.81,0.809,100,2.06,0.485,38.6995240280808,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,482.645,0.897,100,1.511,0.662,41.6140632478973,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,9262.81,0.321,100,2.321,0.431,109.057086152162,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,4271.074,0.794,100,1.501,0.666,116.468583849895,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,6267.769,0.856,100,1.217,0.821,146.495191238484,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,2595.041,0.821,100,1.298,0.77,92.3153001619992,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,3937.19,0.868,100,1.232,0.812,116.918448843628,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,7428.099,0.864,100,1.108,0.903,160.223313359823,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,1352.066,0.908,100,1.275,0.784,70.0764133785399,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,1309.091,0.769,100,1.682,0.595,63.4567877850747,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,4363.636,0.88,100,1.344,0.744,123.935461914659,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,571.901,0.942,100,1.128,0.887,46.4211478531068,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,4545.455,0.833,100,1.201,0.833,123.066876372158,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,1418.182,0.833,100,1.735,0.576,68.7414170933361,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,3371.901,0.868,100,1.207,0.829,108.200001256932,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,2079.339,0.611,100,2.465,0.406,71.2874779747467,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,7213.223,0.853,100,1.049,0.953,156.880581577198,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,585.124,0.788,100,1.846,0.542,42.9454403633261,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,5074.38,0.831,100,1.329,0.753,129.873935491306,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,2638.017,0.851,100,1.217,0.822,94.7618587196347,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,1867.769,0.898,100,1.09,0.918,81.9086457463435,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,5646.281,0.812,100,1.373,0.728,135.42200961439,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,1285.95,0.869,100,1.304,0.767,66.8577759127538,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,8168.595,0.842,100,1.221,0.819,165.866898325133,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,4019.835,0.846,100,1.136,0.88,116.632421050067,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,2988.43,0.746,100,1.718,0.582,94.4323838521511,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,5745.455,0.853,100,1.164,0.859,140.012472515844,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,3983.471,0.866,100,1.462,0.684,117.468053291097,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,1771.901,0.897,100,1.172,0.853,79.7344391589983,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,3190.083,0.874,100,1.227,0.815,105.60554042284,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,5282.645,0.783,100,1.348,0.742,128.628317799775,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,221.488,0.791,100,2.099,0.476,26.4724013266647,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,3791.736,0.861,100,1.254,0.798,114.274838805399,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,6102.479,0.853,100,1.427,0.701,144.297118294164,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,330.579,0.88,100,1.851,0.54,34.1121397745729,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,241.322,0.956,100,1.358,0.736,30.3778756334277,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,581.818,0.806,100,1.348,0.742,43.3102901398732,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,631.405,0.793,100,1.759,0.569,44.7528396864378,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,6069.421,0.879,100,1.036,0.965,146.082456975504,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,7071.074,0.879,100,1.066,0.939,157.676555594039,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,2601.653,0.807,100,1.437,0.696,91.6413437483323,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,2502.479,0.887,100,1.271,0.787,94.2273606337353,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,3114.05,0.907,100,1.086,0.921,106.290984565955,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,3401.653,0.808,100,1.335,0.749,104.852956543914,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,6657.851,0.889,100,1.207,0.829,153.867859398901,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,7044.628,0.872,100,1.08,0.926,156.75350861783,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,5821.488,0.905,100,1.027,0.974,145.168132040059,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,4555.372,0.882,100,1.206,0.829,126.772837847861,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,4561.983,0.845,100,1.184,0.845,124.175289570832,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,1441.322,0.912,100,1.155,0.866,72.5116725500109,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,6347.107,0.841,100,1.094,0.914,146.12209945111,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,5695.868,0.88,100,1.113,0.898,141.596099381304,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,661.157,0.888,100,1.311,0.763,48.4605990883316,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,1880.992,0.881,100,1.224,0.817,81.4163116826106,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,800,0.411,100,5.243,0.191,36.265686261258,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,3755.372,0.88,100,1.309,0.764,114.973516254831,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,7923.967,0.894,100,1.049,0.953,168.333318128052,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,806.612,0.734,100,1.705,0.587,48.6642870285798,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,968.595,0.621,100,2.816,0.355,49.0508917350133,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,5510.744,0.839,100,1.409,0.71,135.992855930008,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,3368.595,0.846,100,1.124,0.889,106.767623744279,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,7695.868,0.898,100,1.075,0.93,166.263519317979,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,1732.231,0.792,100,1.706,0.586,74.0790645729278,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,2158.678,0.784,100,1.584,0.631,82.2776653047472,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,6396.694,0.897,100,1.157,0.864,151.496990306738,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,4826.446,0.906,100,1.131,0.884,132.253696749845,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,5266.116,0.858,100,1.072,0.933,134.43701168949,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,6224.793,0.871,100,1.119,0.894,147.265674248957,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,4723.967,0.849,100,1.256,0.796,126.659353906453,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,760.331,0.571,100,3.281,0.305,41.6724849751008,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,6800,0.86,100,1.17,0.855,152.944434354441,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,4932.231,0.867,100,1.301,0.769,130.785997369749,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,5480.992,0.835,100,1.142,0.876,135.3015642186,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,1963.636,0.73,100,1.922,0.52,75.7219725046832,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,7527.273,0.87,100,1.323,0.756,161.848416859727,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,538.843,0.733,100,2.088,0.479,39.7478008951439,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,677.686,0.806,100,1.595,0.627,46.7424824330074,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,3213.223,0.81,100,1.524,0.656,102.033536251568,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,3044.628,0.887,100,1.051,0.952,103.934306867367,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,5510.744,0.871,100,1.081,0.925,138.562015343311,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,4631.405,0.9,100,1.103,0.907,129.124196028475,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,588.43,0.736,100,2.194,0.456,41.6213637450769,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,3732.231,0.852,100,1.133,0.883,112.780509167143,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,2396.694,0.852,100,1.23,0.813,90.3766183921483,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,4568.595,0.856,100,1.258,0.795,125.071456695763,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,3223.14,0.872,100,1.17,0.855,106.029770913645,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,6247.934,0.86,100,1.099,0.91,146.604546177804,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,4968.595,0.909,100,1.043,0.958,134.409119556673,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,5834.711,0.808,100,1.686,0.593,137.323654014886,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,905.785,0.672,100,2.263,0.442,49.3431867637266,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,3619.835,0.881,100,1.18,0.847,112.943784866632,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,3940.496,0.88,100,1.103,0.907,117.773281859682,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,5173.554,0.804,100,1.406,0.711,128.988951712928,Host
Tapirira guianensis,Tapirira guianensis 3,Tapirira guianensis 3 - GC4841 x5 009-1.tif,6340.496,0.757,100,1.755,0.57,138.560535102893,Host
